x y z
97.3151 145.5050 2.0000
97.2987 145.4760 2.0000
97.2822 145.4470 2.0000
97.2657 145.4180 2.0000
97.2492 145.3890 2.0000
97.2327 145.3600 2.0000
97.2161 145.3310 2.0000
97.1996 145.3030 2.0000
97.1830 145.2740 2.0000
97.1665 145.2450 2.0000
97.1499 145.2160 2.0000
97.1333 145.1870 2.0000
97.1167 145.1580 2.0000
97.1001 145.1290 2.0000
97.0834 145.1000 2.0000
97.0668 145.0710 2.0000
97.0502 145.0420 2.0000
97.0335 145.0140 2.0000
97.0168 144.9850 2.0000
97.0001 144.9560 2.0000
96.9834 144.9270 2.0000
96.9667 144.8980 2.0000
96.9500 144.8690 2.0000
96.9332 144.8400 2.0000
96.9165 144.8120 2.0000
96.8997 144.7830 2.0000
96.8830 144.7540 2.0000
96.8662 144.7250 2.0000
96.8494 144.6960 2.0000
96.8326 144.6680 2.0000
96.8157 144.6390 2.0000
96.7989 144.6100 2.0000
96.7821 144.5810 2.0000
96.7652 144.5530 2.0000
96.7483 144.5240 2.0000
96.7314 144.4950 2.0000
96.7145 144.4660 2.0000
96.6976 144.4380 2.0000
96.6807 144.4090 2.0000
96.6638 144.3800 2.0000
96.6468 144.3520 2.0000
96.6299 144.3230 2.0000
96.6129 144.2940 2.0000
96.5959 144.2650 2.0000
96.5789 144.2370 2.0000
96.5619 144.2080 2.0000
96.5449 144.1790 2.0000
96.5279 144.1510 2.0000
96.5108 144.1220 2.0000
96.4938 144.0940 2.0000
96.4767 144.0650 2.0000
96.4596 144.0360 2.0000
96.4425 144.0080 2.0000
96.4254 143.9790 2.0000
96.4083 143.9500 2.0000
96.3912 143.9220 2.0000
96.3740 143.8930 2.0000
96.3569 143.8650 2.0000
96.3397 143.8360 2.0000
96.3225 143.8080 2.0000
96.3053 143.7790 2.0000
96.2881 143.7500 2.0000
96.2709 143.7220 2.0000
96.2536 143.6930 2.0000
96.2364 143.6650 2.0000
96.2191 143.6360 2.0000
96.2019 143.6080 2.0000
96.1846 143.5790 2.0000
96.1673 143.5510 2.0000
96.1500 143.5220 2.0000
96.1327 143.4940 2.0000
96.1153 143.4650 2.0000
96.0980 143.4370 2.0000
96.0806 143.4080 2.0000
96.0632 143.3800 2.0000
96.0459 143.3520 2.0000
96.0285 143.3230 2.0000
96.0110 143.2950 2.0000
95.9936 143.2660 2.0000
95.9762 143.2380 2.0000
95.9587 143.2090 2.0000
95.9413 143.1810 2.0000
95.9238 143.1530 2.0000
95.9063 143.1240 2.0000
95.8888 143.0960 2.0000
95.8713 143.0680 2.0000
95.8538 143.0390 2.0000
95.8362 143.0110 2.0000
95.8187 142.9830 2.0000
95.8011 142.9540 2.0000
95.7835 142.9260 2.0000
95.7659 142.8980 2.0000
95.7483 142.8690 2.0000
95.7307 142.8410 2.0000
95.7131 142.8130 2.0000
95.6954 142.7840 2.0000
95.6778 142.7560 2.0000
95.6601 142.7280 2.0000
95.6424 142.7000 2.0000
95.6247 142.6710 2.0000
95.6070 142.6430 2.0000
95.5893 142.6150 2.0000
95.5716 142.5870 2.0000
95.5538 142.5580 2.0000
95.5361 142.5300 2.0000
95.5183 142.5020 2.0000
95.5005 142.4740 2.0000
95.4827 142.4460 2.0000
95.4649 142.4170 2.0000
95.4471 142.3890 2.0000
95.4292 142.3610 2.0000
95.4114 142.3330 2.0000
95.3935 142.3050 2.0000
95.3757 142.2770 2.0000
95.3578 142.2490 2.0000
95.3399 142.2210 2.0000
95.3219 142.1920 2.0000
95.3040 142.1640 2.0000
95.2861 142.1360 2.0000
95.2681 142.1080 2.0000
95.2501 142.0800 2.0000
95.2322 142.0520 2.0000
95.2142 142.0240 2.0000
95.1962 141.9960 2.0000
95.1781 141.9680 2.0000
95.1601 141.9400 2.0000
95.1421 141.9120 2.0000
95.1240 141.8840 2.0000
95.1059 141.8560 2.0000
95.0878 141.8280 2.0000
95.0697 141.8000 2.0000
95.0516 141.7720 2.0000
95.0335 141.7440 2.0000
95.0153 141.7160 2.0000
94.9972 141.6880 2.0000
94.9790 141.6600 2.0000
94.9608 141.6320 2.0000
94.9427 141.6040 2.0000
94.9244 141.5760 2.0000
94.9062 141.5480 2.0000
94.8880 141.5200 2.0000
94.8697 141.4920 2.0000
94.8515 141.4650 2.0000
94.8332 141.4370 2.0000
94.8149 141.4090 2.0000
94.7966 141.3810 2.0000
94.7783 141.3530 2.0000
94.7600 141.3250 2.0000
94.7416 141.2970 2.0000
94.7233 141.2700 2.0000
94.7049 141.2420 2.0000
94.6865 141.2140 2.0000
94.6681 141.1860 2.0000
94.6497 141.1580 2.0000
94.6313 141.1310 2.0000
94.6129 141.1030 2.0000
94.5944 141.0750 2.0000
94.5760 141.0470 2.0000
94.5575 141.0200 2.0000
94.5390 140.9920 2.0000
94.5205 140.9640 2.0000
94.5020 140.9360 2.0000
94.4835 140.9090 2.0000
94.4650 140.8810 2.0000
94.4464 140.8530 2.0000
94.4279 140.8260 2.0000
94.4093 140.7980 2.0000
94.3907 140.7700 2.0000
94.3721 140.7430 2.0000
94.3535 140.7150 2.0000
94.3349 140.6870 2.0000
94.3162 140.6600 2.0000
94.2976 140.6320 2.0000
94.2789 140.6040 2.0000
94.2602 140.5770 2.0000
94.2416 140.5490 2.0000
94.2229 140.5220 2.0000
94.2041 140.4940 2.0000
94.1854 140.4660 2.0000
94.1667 140.4390 2.0000
94.1479 140.4110 2.0000
94.1292 140.3840 2.0000
94.1104 140.3560 2.0000
94.0916 140.3290 2.0000
94.0728 140.3010 2.0000
94.0540 140.2740 2.0000
94.0352 140.2460 2.0000
94.0163 140.2190 2.0000
93.9975 140.1910 2.0000
93.9786 140.1640 2.0000
93.9597 140.1360 2.0000
93.9409 140.1090 2.0000
93.9220 140.0810 2.0000
93.9030 140.0540 2.0000
93.8841 140.0260 2.0000
93.8652 139.9990 2.0000
93.8462 139.9710 2.0000
93.8273 139.9440 2.0000
93.8083 139.9170 2.0000
93.7893 139.8890 2.0000
93.7703 139.8620 2.0000
93.7513 139.8340 2.0000
93.7323 139.8070 2.0000
93.7133 139.7800 2.0000
93.6942 139.7520 2.0000
93.6752 139.7250 2.0000
93.6561 139.6980 2.0000
93.6370 139.6700 2.0000
93.6179 139.6430 2.0000
93.5988 139.6160 2.0000
93.5797 139.5880 2.0000
93.5606 139.5610 2.0000
93.5414 139.5340 2.0000
93.5223 139.5070 2.0000
93.5031 139.4790 2.0000
93.4839 139.4520 2.0000
93.4647 139.4250 2.0000
93.4455 139.3970 2.0000
93.4263 139.3700 2.0000
93.4071 139.3430 2.0000
93.3879 139.3160 2.0000
93.3686 139.2890 2.0000
93.3494 139.2610 2.0000
93.3301 139.2340 2.0000
93.3108 139.2070 2.0000
93.2915 139.1800 2.0000
93.2722 139.1530 2.0000
93.2529 139.1250 2.0000
93.2336 139.0980 2.0000
93.2142 139.0710 2.0000
93.1949 139.0440 2.0000
93.1755 139.0170 2.0000
93.1561 138.9900 2.0000
93.1368 138.9630 2.0000
93.1174 138.9360 2.0000
93.0980 138.9080 2.0000
93.0785 138.8810 2.0000
93.0591 138.8540 2.0000
93.0397 138.8270 2.0000
93.0202 138.8000 2.0000
93.0007 138.7730 2.0000
92.9813 138.7460 2.0000
92.9618 138.7190 2.0000
92.9423 138.6920 2.0000
92.9228 138.6650 2.0000
92.9032 138.6380 2.0000
92.8837 138.6110 2.0000
92.8642 138.5840 2.0000
92.8446 138.5570 2.0000
92.8250 138.5300 2.0000
92.8055 138.5030 2.0000
92.7859 138.4760 2.0000
92.7663 138.4490 2.0000
92.7467 138.4220 2.0000
92.7270 138.3950 2.0000
92.7074 138.3680 2.0000
92.6878 138.3410 2.0000
92.6681 138.3140 2.0000
92.6484 138.2870 2.0000
92.6288 138.2600 2.0000
92.6091 138.2340 2.0000
92.5894 138.2070 2.0000
92.5697 138.1800 2.0000
92.5499 138.1530 2.0000
92.5302 138.1260 2.0000
92.5105 138.0990 2.0000
92.4907 138.0720 2.0000
92.4709 138.0460 2.0000
92.4512 138.0190 2.0000
92.4314 137.9920 2.0000
92.4116 137.9650 2.0000
92.3918 137.9380 2.0000
92.3720 137.9110 2.0000
92.3521 137.8850 2.0000
92.3323 137.8580 2.0000
92.3124 137.8310 2.0000
92.2926 137.8040 2.0000
92.2727 137.7780 2.0000
92.2528 137.7510 2.0000
92.2329 137.7240 2.0000
92.2130 137.6970 2.0000
92.1931 137.6710 2.0000
92.1732 137.6440 2.0000
92.1532 137.6170 2.0000
92.1333 137.5900 2.0000
92.1133 137.5640 2.0000
92.0934 137.5370 2.0000
92.0734 137.5100 2.0000
92.0534 137.4840 2.0000
92.0334 137.4570 2.0000
92.0134 137.4300 2.0000
91.9934 137.4040 2.0000
91.9733 137.3770 2.0000
91.9533 137.3500 2.0000
91.9333 137.3240 2.0000
91.9132 137.2970 2.0000
91.8931 137.2710 2.0000
91.8730 137.2440 2.0000
91.8529 137.2170 2.0000
91.8328 137.1910 2.0000
91.8127 137.1640 2.0000
91.7926 137.1380 2.0000
91.7725 137.1110 2.0000
91.7523 137.0840 2.0000
91.7322 137.0580 2.0000
91.7120 137.0310 2.0000
91.6918 137.0050 2.0000
91.6717 136.9780 2.0000
91.6515 136.9520 2.0000
91.6313 136.9250 2.0000
91.6110 136.8990 2.0000
91.5908 136.8720 2.0000
91.5706 136.8460 2.0000
91.5503 136.8190 2.0000
91.5301 136.7930 2.0000
91.5098 136.7660 2.0000
91.4895 136.7400 2.0000
91.4693 136.7130 2.0000
91.4490 136.6870 2.0000
91.4287 136.6610 2.0000
91.4084 136.6340 2.0000
91.3880 136.6080 2.0000
91.3677 136.5810 2.0000
91.3474 136.5550 2.0000
91.3270 136.5290 2.0000
91.3066 136.5020 2.0000
91.2863 136.4760 2.0000
91.2659 136.4490 2.0000
91.2455 136.4230 2.0000
91.2251 136.3970 2.0000
91.2047 136.3700 2.0000
91.1843 136.3440 2.0000
91.1638 136.3180 2.0000
91.1434 136.2910 2.0000
91.1229 136.2650 2.0000
91.1025 136.2390 2.0000
91.0820 136.2120 2.0000
91.0615 136.1860 2.0000
91.0410 136.1600 2.0000
91.0205 136.1330 2.0000
91.0000 136.1070 2.0000
90.9795 136.0810 2.0000
90.9590 136.0550 2.0000
90.9384 136.0280 2.0000
90.9179 136.0020 2.0000
90.8973 135.9760 2.0000
90.8768 135.9500 2.0000
90.8562 135.9230 2.0000
90.8356 135.8970 2.0000
90.8150 135.8710 2.0000
90.7944 135.8450 2.0000
90.7944 135.8450 2.0000
90.7532 135.7920 2.0000
90.7326 135.7660 2.0000
90.7119 135.7400 2.0000
90.6913 135.7140 2.0000
90.6706 135.6880 2.0000
90.6500 135.6620 2.0000
90.6293 135.6350 2.0000
90.6086 135.6090 2.0000
90.5879 135.5830 2.0000
90.5672 135.5570 2.0000
90.5465 135.5310 2.0000
90.5258 135.5050 2.0000
90.5050 135.4790 2.0000
90.4843 135.4530 2.0000
90.4635 135.4270 2.0000
90.4428 135.4000 2.0000
90.4220 135.3740 2.0000
90.4012 135.3480 2.0000
90.3805 135.3220 2.0000
90.3597 135.2960 2.0000
90.3389 135.2700 2.0000
90.3180 135.2440 2.0000
90.2972 135.2180 2.0000
90.2764 135.1920 2.0000
90.2556 135.1660 2.0000
90.2347 135.1400 2.0000
90.2138 135.1140 2.0000
90.1930 135.0880 2.0000
90.1721 135.0620 2.0000
90.1512 135.0360 2.0000
90.1303 135.0100 2.0000
90.1094 134.9840 2.0000
90.0885 134.9580 2.0000
90.0676 134.9320 2.0000
90.0467 134.9060 2.0000
90.0257 134.8800 2.0000
90.0048 134.8540 2.0000
89.9838 134.8280 2.0000
89.9629 134.8030 2.0000
89.9419 134.7770 2.0000
89.9209 134.7510 2.0000
89.8999 134.7250 2.0000
89.8790 134.6990 2.0000
89.8579 134.6730 2.0000
89.8369 134.6470 2.0000
89.8159 134.6210 2.0000
89.7949 134.5950 2.0000
89.7738 134.5700 2.0000
89.7528 134.5440 2.0000
89.7317 134.5180 2.0000
89.7107 134.4920 2.0000
89.6896 134.4660 2.0000
89.6685 134.4400 2.0000
89.6474 134.4150 2.0000
89.6263 134.3890 2.0000
89.6052 134.3630 2.0000
89.5841 134.3370 2.0000
89.5630 134.3110 2.0000
89.5419 134.2860 2.0000
89.5207 134.2600 2.0000
89.4996 134.2340 2.0000
89.4784 134.2080 2.0000
89.4573 134.1830 2.0000
89.4361 134.1570 2.0000
89.4149 134.1310 2.0000
89.3937 134.1050 2.0000
89.3725 134.0800 2.0000
89.3513 134.0540 2.0000
89.3301 134.0280 2.0000
89.3089 134.0030 2.0000
89.2876 133.9770 2.0000
89.2664 133.9510 2.0000
89.2452 133.9250 2.0000
89.2239 133.9000 2.0000
89.2026 133.8740 2.0000
89.1814 133.8480 2.0000
89.1601 133.8230 2.0000
89.1388 133.7970 2.0000
89.1175 133.7710 2.0000
89.0962 133.7460 2.0000
89.0749 133.7200 2.0000
89.0536 133.6950 2.0000
89.0323 133.6690 2.0000
89.0109 133.6430 2.0000
88.9896 133.6180 2.0000
88.9682 133.5920 2.0000
88.9469 133.5670 2.0000
88.9255 133.5410 2.0000
88.9041 133.5150 2.0000
88.8828 133.4900 2.0000
88.8614 133.4640 2.0000
88.8400 133.4390 2.0000
88.8186 133.4130 2.0000
88.7972 133.3880 2.0000
88.7757 133.3620 2.0000
88.7543 133.3370 2.0000
88.7329 133.3110 2.0000
88.7114 133.2850 2.0000
88.6900 133.2600 2.0000
88.6685 133.2340 2.0000
88.6471 133.2090 2.0000
88.6256 133.1830 2.0000
88.6041 133.1580 2.0000
88.5826 133.1320 2.0000
88.5611 133.1070 2.0000
88.5396 133.0820 2.0000
88.5181 133.0560 2.0000
88.4966 133.0310 2.0000
88.4751 133.0050 2.0000
88.4535 132.9800 2.0000
88.4320 132.9540 2.0000
88.4105 132.9290 2.0000
88.3889 132.9030 2.0000
88.3673 132.8780 2.0000
88.3458 132.8530 2.0000
88.3242 132.8270 2.0000
88.3026 132.8020 2.0000
88.2810 132.7760 2.0000
88.2594 132.7510 2.0000
88.2378 132.7260 2.0000
88.2162 132.7000 2.0000
88.1946 132.6750 2.0000
88.1729 132.6490 2.0000
88.1513 132.6240 2.0000
88.1297 132.5990 2.0000
88.1080 132.5730 2.0000
88.0864 132.5480 2.0000
88.0647 132.5230 2.0000
88.0430 132.4970 2.0000
88.0213 132.4720 2.0000
87.9997 132.4470 2.0000
87.9780 132.4210 2.0000
87.9563 132.3960 2.0000
87.9346 132.3710 2.0000
87.9128 132.3460 2.0000
87.8911 132.3200 2.0000
87.8694 132.2950 2.0000
87.8477 132.2700 2.0000
87.8259 132.2450 2.0000
87.8042 132.2190 2.0000
87.7824 132.1940 2.0000
87.7606 132.1690 2.0000
87.7389 132.1440 2.0000
87.7171 132.1180 2.0000
87.6953 132.0930 2.0000
87.6735 132.0680 2.0000
87.6517 132.0430 2.0000
87.6299 132.0170 2.0000
87.6081 131.9920 2.0000
87.5863 131.9670 2.0000
87.5645 131.9420 2.0000
87.5426 131.9170 2.0000
87.5208 131.8910 2.0000
87.4990 131.8660 2.0000
87.4771 131.8410 2.0000
87.4552 131.8160 2.0000
87.4334 131.7910 2.0000
87.4115 131.7660 2.0000
87.3896 131.7400 2.0000
87.3677 131.7150 2.0000
87.3459 131.6900 2.0000
87.3240 131.6650 2.0000
87.3021 131.6400 2.0000
87.2801 131.6150 2.0000
87.2582 131.5900 2.0000
87.2363 131.5650 2.0000
87.2144 131.5390 2.0000
87.1924 131.5140 2.0000
87.1705 131.4890 2.0000
87.1485 131.4640 2.0000
87.1266 131.4390 2.0000
87.1046 131.4140 2.0000
87.0826 131.3890 2.0000
87.0607 131.3640 2.0000
87.0387 131.3390 2.0000
87.0167 131.3140 2.0000
86.9947 131.2890 2.0000
86.9727 131.2640 2.0000
86.9507 131.2390 2.0000
86.9287 131.2140 2.0000
86.9066 131.1890 2.0000
86.8846 131.1640 2.0000
86.8626 131.1390 2.0000
86.8405 131.1140 2.0000
86.8185 131.0890 2.0000
86.7964 131.0640 2.0000
86.7744 131.0390 2.0000
86.7523 131.0140 2.0000
86.7303 130.9890 2.0000
86.7082 130.9640 2.0000
86.6861 130.9390 2.0000
86.6640 130.9140 2.0000
86.6419 130.8890 2.0000
86.6198 130.8640 2.0000
86.5977 130.8390 2.0000
86.5756 130.8140 2.0000
86.5535 130.7890 2.0000
86.5313 130.7640 2.0000
86.5092 130.7390 2.0000
86.4871 130.7140 2.0000
86.4649 130.6890 2.0000
86.4428 130.6640 2.0000
86.4206 130.6390 2.0000
86.3984 130.6150 2.0000
86.3763 130.5900 2.0000
86.3541 130.5650 2.0000
86.3319 130.5400 2.0000
86.3097 130.5150 2.0000
86.2875 130.4900 2.0000
86.2653 130.4650 2.0000
86.2431 130.4400 2.0000
86.2209 130.4160 2.0000
86.1987 130.3910 2.0000
86.1765 130.3660 2.0000
86.1543 130.3410 2.0000
86.1320 130.3160 2.0000
86.1098 130.2910 2.0000
86.0876 130.2670 2.0000
86.0653 130.2420 2.0000
86.0431 130.2170 2.0000
86.0208 130.1920 2.0000
85.9985 130.1670 2.0000
85.9762 130.1420 2.0000
85.9540 130.1180 2.0000
85.9317 130.0930 2.0000
85.9094 130.0680 2.0000
85.8871 130.0430 2.0000
85.8648 130.0190 2.0000
85.8425 129.9940 2.0000
85.8202 129.9690 2.0000
85.7979 129.9440 2.0000
85.7755 129.9200 2.0000
85.7532 129.8950 2.0000
85.7309 129.8700 2.0000
85.7085 129.8450 2.0000
85.6862 129.8210 2.0000
85.6638 129.7960 2.0000
85.6415 129.7710 2.0000
85.6191 129.7460 2.0000
85.5968 129.7220 2.0000
85.5744 129.6970 2.0000
85.5520 129.6720 2.0000
85.5296 129.6480 2.0000
85.5072 129.6230 2.0000
85.4848 129.5980 2.0000
85.4624 129.5730 2.0000
85.4400 129.5490 2.0000
85.4176 129.5240 2.0000
85.3952 129.4990 2.0000
85.3728 129.4750 2.0000
85.3504 129.4500 2.0000
85.3279 129.4250 2.0000
85.3055 129.4010 2.0000
85.2831 129.3760 2.0000
85.2606 129.3520 2.0000
85.2382 129.3270 2.0000
85.2157 129.3020 2.0000
85.1932 129.2780 2.0000
85.1708 129.2530 2.0000
85.1483 129.2280 2.0000
85.1258 129.2040 2.0000
85.1034 129.1790 2.0000
85.0809 129.1550 2.0000
85.0584 129.1300 2.0000
85.0359 129.1050 2.0000
85.0134 129.0810 2.0000
84.9909 129.0560 2.0000
84.9684 129.0320 2.0000
84.9458 129.0070 2.0000
84.9233 128.9820 2.0000
84.9008 128.9580 2.0000
84.8783 128.9330 2.0000
84.8557 128.9090 2.0000
84.8332 128.8840 2.0000
84.8106 128.8600 2.0000
84.7881 128.8350 2.0000
84.7655 128.8110 2.0000
84.7430 128.7860 2.0000
84.7204 128.7610 2.0000
84.6978 128.7370 2.0000
84.6752 128.7120 2.0000
84.6527 128.6880 2.0000
84.6301 128.6630 2.0000
84.6075 128.6390 2.0000
84.5849 128.6140 2.0000
84.5623 128.5900 2.0000
84.5397 128.5650 2.0000
84.5171 128.5410 2.0000
84.4945 128.5160 2.0000
84.4719 128.4920 2.0000
84.4492 128.4670 2.0000
84.4266 128.4430 2.0000
84.4040 128.4180 2.0000
84.3813 128.3940 2.0000
84.3587 128.3700 2.0000
84.3361 128.3450 2.0000
84.3134 128.3210 2.0000
84.2907 128.2960 2.0000
84.2681 128.2720 2.0000
84.2454 128.2470 2.0000
84.2228 128.2230 2.0000
84.2001 128.1980 2.0000
84.1774 128.1740 2.0000
84.1547 128.1500 2.0000
84.1320 128.1250 2.0000
84.1093 128.1010 2.0000
84.0866 128.0760 2.0000
84.0640 128.0520 2.0000
84.0412 128.0270 2.0000
84.0185 128.0030 2.0000
83.9958 127.9790 2.0000
83.9731 127.9540 2.0000
83.9504 127.9300 2.0000
83.9277 127.9060 2.0000
83.9049 127.8810 2.0000
83.8822 127.8570 2.0000
83.8595 127.8320 2.0000
83.8367 127.8080 2.0000
83.8140 127.7840 2.0000
83.7912 127.7590 2.0000
83.7685 127.7350 2.0000
83.7457 127.7110 2.0000
83.7229 127.6860 2.0000
83.7002 127.6620 2.0000
83.6774 127.6380 2.0000
83.6546 127.6130 2.0000
83.6318 127.5890 2.0000
83.6091 127.5650 2.0000
83.5863 127.5400 2.0000
83.5635 127.5160 2.0000
83.5407 127.4920 2.0000
83.5179 127.4670 2.0000
83.4951 127.4430 2.0000
83.4723 127.4190 2.0000
83.4495 127.3940 2.0000
83.4266 127.3700 2.0000
83.4038 127.3460 2.0000
83.3810 127.3210 2.0000
83.3582 127.2970 2.0000
83.3353 127.2730 2.0000
83.3125 127.2490 2.0000
83.2897 127.2240 2.0000
83.2668 127.2000 2.0000
83.2440 127.1760 2.0000
83.2211 127.1510 2.0000
83.1983 127.1270 2.0000
83.1754 127.1030 2.0000
83.1525 127.0790 2.0000
83.1297 127.0540 2.0000
83.1068 127.0300 2.0000
83.0839 127.0060 2.0000
83.0610 126.9820 2.0000
83.0382 126.9570 2.0000
83.0153 126.9330 2.0000
82.9924 126.9090 2.0000
82.9695 126.8850 2.0000
82.9466 126.8610 2.0000
82.9237 126.8360 2.0000
82.9008 126.8120 2.0000
82.8779 126.7880 2.0000
82.8550 126.7640 2.0000
82.8321 126.7390 2.0000
82.8091 126.7150 2.0000
82.7862 126.6910 2.0000
82.7633 126.6670 2.0000
82.7404 126.6430 2.0000
82.7174 126.6180 2.0000
82.6945 126.5940 2.0000
82.6716 126.5700 2.0000
82.6486 126.5460 2.0000
82.6257 126.5220 2.0000
82.6027 126.4980 2.0000
82.5798 126.4730 2.0000
82.5568 126.4490 2.0000
82.5338 126.4250 2.0000
82.5109 126.4010 2.0000
82.4879 126.3770 2.0000
82.4649 126.3530 2.0000
82.4420 126.3280 2.0000
82.4190 126.3040 2.0000
82.3960 126.2800 2.0000
82.3730 126.2560 2.0000
82.3500 126.2320 2.0000
82.3270 126.2080 2.0000
82.3041 126.1840 2.0000
82.2811 126.1590 2.0000
82.2581 126.1350 2.0000
82.2350 126.1110 2.0000
82.2120 126.0870 2.0000
82.1890 126.0630 2.0000
82.1660 126.0390 2.0000
82.1430 126.0150 2.0000
82.1200 125.9910 2.0000
82.0970 125.9670 2.0000
82.0739 125.9420 2.0000
82.0509 125.9180 2.0000
82.0279 125.8940 2.0000
82.0048 125.8700 2.0000
81.9818 125.8460 2.0000
81.9588 125.8220 2.0000
81.9357 125.7980 2.0000
81.9127 125.7740 2.0000
81.8896 125.7500 2.0000
81.8666 125.7260 2.0000
81.8435 125.7020 2.0000
81.8204 125.6780 2.0000
81.7974 125.6530 2.0000
81.7743 125.6290 2.0000
81.7512 125.6050 2.0000
81.7282 125.5810 2.0000
81.7051 125.5570 2.0000
81.6820 125.5330 2.0000
81.6589 125.5090 2.0000
81.6359 125.4850 2.0000
81.6128 125.4610 2.0000
81.5897 125.4370 2.0000
81.5666 125.4130 2.0000
81.5435 125.3890 2.0000
81.5204 125.3650 2.0000
81.4973 125.3410 2.0000
81.4742 125.3170 2.0000
81.4511 125.2930 2.0000
81.4280 125.2690 2.0000
81.4049 125.2450 2.0000
81.3818 125.2210 2.0000
81.3586 125.1970 2.0000
81.3355 125.1730 2.0000
81.3124 125.1490 2.0000
81.2893 125.1250 2.0000
81.2661 125.1010 2.0000
81.2430 125.0770 2.0000
81.2199 125.0530 2.0000
81.1968 125.0290 2.0000
81.1736 125.0050 2.0000
81.1505 124.9810 2.0000
81.1273 124.9570 2.0000
81.1042 124.9330 2.0000
81.0810 124.9090 2.0000
81.0579 124.8850 2.0000
81.0347 124.8610 2.0000
81.0116 124.8370 2.0000
80.9884 124.8130 2.0000
80.9653 124.7890 2.0000
80.9421 124.7650 2.0000
80.9189 124.7410 2.0000
80.8958 124.7170 2.0000
80.8726 124.6930 2.0000
80.8494 124.6690 2.0000
80.8262 124.6450 2.0000
80.8031 124.6210 2.0000
80.7799 124.5970 2.0000
80.7567 124.5730 2.0000
80.7335 124.5490 2.0000
80.7103 124.5250 2.0000
80.6872 124.5010 2.0000
80.6640 124.4770 2.0000
80.6408 124.4530 2.0000
80.6176 124.4300 2.0000
80.5944 124.4060 2.0000
80.5712 124.3820 2.0000
80.5480 124.3580 2.0000
80.5248 124.3340 2.0000
80.5016 124.3100 2.0000
80.4784 124.2860 2.0000
80.4551 124.2620 2.0000
80.4319 124.2380 2.0000
80.4087 124.2140 2.0000
80.3855 124.1900 2.0000
80.3623 124.1660 2.0000
80.3391 124.1420 2.0000
80.3158 124.1180 2.0000
80.2926 124.0950 2.0000
80.2694 124.0710 2.0000
80.2461 124.0470 2.0000
80.2229 124.0230 2.0000
80.1997 123.9990 2.0000
80.1764 123.9750 2.0000
80.1532 123.9510 2.0000
80.1300 123.9270 2.0000
80.1067 123.9030 2.0000
80.0835 123.8790 2.0000
80.0602 123.8560 2.0000
80.0370 123.8320 2.0000
80.0137 123.8080 2.0000
79.9905 123.7840 2.0000
